12:25:01,0.01
12:25:03,0.11
12:25:05,0.38
12:25:07,0.38
12:25:09,0.37
12:25:11,0.37
12:25:13,0.37
12:25:15,0.40
12:25:17,0.40
12:25:19,0.40
12:25:21,0.40
12:25:23,0.72
12:25:25,0.72
12:25:27,0.72
12:25:29,0.72
12:25:31,0.72
12:25:33,0.72
12:25:35,0.72
12:25:37,0.72
12:25:39,0.72
12:25:41,0.72
12:25:43,0.72
12:25:45,0.72
12:25:47,0.72
12:25:49,0.72
