2025-11-27_06:12:36,37.68
2025-11-27_06:12:38,37.84
2025-11-27_06:12:40,38.68
2025-11-27_06:12:42,38.62
2025-11-27_06:12:44,38.75
2025-11-27_06:12:46,38.72
2025-11-27_06:12:48,38.69
2025-11-27_06:12:50,38.65
2025-11-27_06:12:52,38.65
2025-11-27_06:12:54,38.61
2025-11-27_06:12:56,38.60
2025-11-27_06:12:58,38.58
2025-11-27_06:13:00,38.56
2025-11-27_06:13:02,38.56
2025-11-27_06:13:04,38.55
2025-11-27_06:13:06,38.55
2025-11-27_06:13:08,38.53
2025-11-27_06:13:10,38.53
2025-11-27_06:13:12,38.52
2025-11-27_06:13:14,38.67
2025-11-27_06:13:16,39.12
2025-11-27_06:13:18,39.28
2025-11-27_06:13:20,39.24
2025-11-27_06:13:22,39.24
2025-11-27_06:13:24,39.24
2025-11-27_06:13:26,39.21
2025-11-27_06:13:28,39.22
2025-11-27_06:13:30,39.21
2025-11-27_06:13:32,39.23
2025-11-27_06:13:34,39.23
2025-11-27_06:13:36,38.72
2025-11-27_06:13:38,39.12
2025-11-27_06:13:40,39.58
2025-11-27_06:13:42,40.04
2025-11-27_06:13:44,40.47
2025-11-27_06:13:46,40.92
2025-11-27_06:13:48,41.38
2025-11-27_06:13:50,41.82
2025-11-27_06:13:52,42.25
2025-11-27_06:13:54,42.72
2025-11-27_06:13:56,43.19
2025-11-27_06:13:58,43.65
2025-11-27_06:14:00,44.06
2025-11-27_06:14:02,44.50
2025-11-27_06:14:04,44.94
2025-11-27_06:14:06,45.37
2025-11-27_06:14:08,45.44
2025-11-27_06:14:10,45.44
2025-11-27_06:14:12,45.44
2025-11-27_06:14:14,45.43
2025-11-27_06:14:17,45.43
2025-11-27_06:14:19,45.45
2025-11-27_06:14:21,45.44
2025-11-27_06:14:23,45.45
2025-11-27_06:14:25,45.43
2025-11-27_06:14:27,45.44
2025-11-27_06:14:29,45.43
2025-11-27_06:14:31,45.44
2025-11-27_06:14:33,45.45
2025-11-27_06:14:35,45.43
2025-11-27_06:14:37,45.42
2025-11-27_06:14:39,45.46
2025-11-27_06:14:41,45.42
2025-11-27_06:14:43,45.43
2025-11-27_06:14:45,45.42
2025-11-27_06:14:47,45.43
2025-11-27_06:14:49,45.43
2025-11-27_06:14:51,45.42
2025-11-27_06:14:53,45.43
2025-11-27_06:14:55,45.42
2025-11-27_06:14:57,45.41
2025-11-27_06:14:59,45.41
2025-11-27_06:15:01,45.41
2025-11-27_06:15:03,45.40
2025-11-27_06:15:05,45.40
2025-11-27_06:15:07,45.40
2025-11-27_06:15:09,45.40
2025-11-27_06:15:11,45.40
2025-11-27_06:15:13,45.42
2025-11-27_06:15:15,45.43
2025-11-27_06:15:17,45.43
2025-11-27_06:15:19,45.46
2025-11-27_06:15:21,45.44
2025-11-27_06:15:23,45.44
2025-11-27_06:15:25,45.44
2025-11-27_06:15:27,45.46
2025-11-27_06:15:29,45.46
2025-11-27_06:15:31,45.46
2025-11-27_06:15:33,45.46
2025-11-27_06:15:35,45.47
2025-11-27_06:15:37,45.46
2025-11-27_06:15:39,45.46
2025-11-27_06:15:41,45.46
2025-11-27_06:15:43,45.46
2025-11-27_06:15:45,45.45
2025-11-27_06:15:47,45.44
2025-11-27_06:15:49,45.43
2025-11-27_06:15:51,45.44
2025-11-27_06:15:53,45.44
2025-11-27_06:15:55,45.43
2025-11-27_06:15:57,45.43
2025-11-27_06:15:59,45.44
2025-11-27_06:16:02,45.43
2025-11-27_06:16:04,45.43
2025-11-27_06:16:06,45.42
2025-11-27_06:16:08,45.41
2025-11-27_06:16:10,45.41
2025-11-27_06:16:12,45.42
2025-11-27_06:16:14,45.42
2025-11-27_06:16:16,45.42
2025-11-27_06:16:18,45.42
2025-11-27_06:16:20,45.42
2025-11-27_06:16:22,45.41
2025-11-27_06:16:24,45.42
2025-11-27_06:16:26,45.43
2025-11-27_06:16:28,45.43
2025-11-27_06:16:30,45.42
2025-11-27_06:16:32,45.42
2025-11-27_06:16:34,45.42
2025-11-27_06:16:36,37.96
2025-11-27_06:16:38,38.09
2025-11-27_06:16:40,38.18
2025-11-27_06:16:42,38.29
2025-11-27_06:16:44,38.39
2025-11-27_06:16:46,38.51
2025-11-27_06:16:48,38.62
2025-11-27_06:16:50,38.69
2025-11-27_06:16:52,38.81
2025-11-27_06:16:54,38.90
2025-11-27_06:16:56,39.00
2025-11-27_06:16:58,39.09
2025-11-27_06:17:00,39.18
2025-11-27_06:17:02,39.28
2025-11-27_06:17:04,39.37
2025-11-27_06:17:06,39.48
2025-11-27_06:17:08,39.59
2025-11-27_06:17:10,39.70
2025-11-27_06:17:12,39.79
2025-11-27_06:17:14,39.90
2025-11-27_06:17:16,40.01
2025-11-27_06:17:18,40.12
2025-11-27_06:17:20,40.22
2025-11-27_06:17:22,40.34
2025-11-27_06:17:24,40.43
2025-11-27_06:17:26,40.55
2025-11-27_06:17:28,40.68
2025-11-27_06:17:30,40.77
2025-11-27_06:17:32,40.86
2025-11-27_06:17:34,40.96
2025-11-27_06:17:36,41.05
2025-11-27_06:17:38,41.17
2025-11-27_06:17:40,41.27
2025-11-27_06:17:42,41.38
2025-11-27_06:17:44,41.47
2025-11-27_06:17:46,42.35
2025-11-27_06:17:49,41.72
2025-11-27_06:17:51,41.72
2025-11-27_06:17:53,41.71
2025-11-27_06:17:55,41.74
2025-11-27_06:17:57,41.71
2025-11-27_06:17:59,41.70
2025-11-27_06:18:01,41.69
2025-11-27_06:18:03,41.70
2025-11-27_06:18:05,41.69
2025-11-27_06:18:07,41.68
2025-11-27_06:18:09,41.70
2025-11-27_06:18:11,41.70
2025-11-27_06:18:13,41.71
2025-11-27_06:18:15,41.71
2025-11-27_06:18:17,41.70
